"GenusSpecies","Abund","Occ","Site","Date","Genus","Year","SiteStatus","FirePerim","Sociality","NestLoc","Excavate","Lecty","Wood","FireKill","PolSpec","YoseSpec","HBabund","doy"
"Nomada sp. a",0,0,"N135",2013-07-08,"Nomada","2013","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,189
"Nomada sp. a",0,0,"N135",2013-07-11,"Nomada","2013","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,192
"Nomada sp. a",0,0,"N135",2013-07-22,"Nomada","2013","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,5,203
"Nomada sp. a",0,0,"N135",2013-07-25,"Nomada","2013","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,206
"Nomada sp. a",0,0,"N136",2013-07-09,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,3,190
"Nomada sp. a",0,0,"N136",2013-07-12,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,4,193
"Nomada sp. a",0,0,"N136",2013-07-24,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,205
"Nomada sp. a",0,0,"N136",2013-07-26,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,207
"Nomada sp. a",0,0,"N137",2013-07-09,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,190
"Nomada sp. a",0,0,"N137",2013-07-12,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,12,193
"Nomada sp. a",0,0,"N137",2013-07-24,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,11,205
"Nomada sp. a",0,0,"N137",2013-07-26,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,19,207
"Nomada sp. a",0,0,"N139",2013-07-09,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,190
"Nomada sp. a",0,0,"N139",2013-07-12,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,3,193
"Nomada sp. a",0,0,"N139",2013-07-24,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,205
"Nomada sp. a",0,0,"N139",2013-07-26,"Nomada","2013","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,4,207
"Nomada sp. a",0,0,"P24",2013-06-27,"Nomada","2013","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,178
"Nomada sp. a",0,0,"P24",2013-07-13,"Nomada","2013","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P24",2013-07-19,"Nomada","2013","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,200
"Nomada sp. a",0,0,"P24",2013-07-29,"Nomada","2013","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,210
"Nomada sp. a",0,0,"P310",2013-06-29,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,180
"Nomada sp. a",0,0,"P310",2013-07-13,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P310",2013-07-17,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,198
"Nomada sp. a",0,0,"P310",2013-07-31,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,212
"Nomada sp. a",2,1,"P33",2013-06-27,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,3,178
"Nomada sp. a",0,0,"P33",2013-07-13,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P33",2013-07-18,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,199
"Nomada sp. a",0,0,"P33",2013-07-29,"Nomada","2013","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,13,210
"Nomada sp. a",0,0,"P37",2013-06-28,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,4,179
"Nomada sp. a",0,0,"P37",2013-07-13,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,6,194
"Nomada sp. a",0,0,"P37",2013-07-19,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,200
"Nomada sp. a",0,0,"P37",2013-07-30,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,211
"Nomada sp. a",0,0,"P43",2013-06-28,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,179
"Nomada sp. a",0,0,"P43",2013-07-13,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,194
"Nomada sp. a",0,0,"P43",2013-07-17,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,198
"Nomada sp. a",0,0,"P43",2013-07-30,"Nomada","2013","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,211
"Nomada sp. a",0,0,"W04",2013-06-30,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,181
"Nomada sp. a",0,0,"W04",2013-07-14,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,17,195
"Nomada sp. a",0,0,"W04",2013-07-20,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,5,201
"Nomada sp. a",0,0,"W04",2013-08-01,"Nomada","2013","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,3,213
"Nomada sp. a",0,0,"L21",2014-06-12,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,163
"Nomada sp. a",0,0,"L21",2014-06-22,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,173
"Nomada sp. a",0,0,"L21",2014-07-03,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,184
"Nomada sp. a",0,0,"L21",2014-07-13,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,194
"Nomada sp. a",0,0,"L24",2014-06-13,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,164
"Nomada sp. a",0,0,"L24",2014-06-23,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,6,174
"Nomada sp. a",0,0,"L24",2014-07-02,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,183
"Nomada sp. a",0,0,"L24",2014-07-13,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,4,194
"Nomada sp. a",0,0,"L33",2014-06-13,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,164
"Nomada sp. a",0,0,"L33",2014-06-23,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,174
"Nomada sp. a",0,0,"L33",2014-07-03,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,184
"Nomada sp. a",0,0,"L33",2014-07-13,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,15,194
"Nomada sp. a",0,0,"L35",2014-06-12,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,163
"Nomada sp. a",0,0,"L35",2014-06-22,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,173
"Nomada sp. a",0,0,"L35",2014-07-03,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,184
"Nomada sp. a",0,0,"L35",2014-07-13,"Nomada","2014","MOD","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,194
"Nomada sp. a",0,0,"N131",2014-06-14,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,4,165
"Nomada sp. a",0,0,"N131",2014-06-25,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,176
"Nomada sp. a",0,0,"N131",2014-07-04,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,7,185
"Nomada sp. a",0,0,"N131",2014-07-14,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,24,195
"Nomada sp. a",0,0,"N132",2014-06-14,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,165
"Nomada sp. a",0,0,"N132",2014-06-25,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,6,176
"Nomada sp. a",0,0,"N132",2014-07-04,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,185
"Nomada sp. a",0,0,"N132",2014-07-14,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,5,195
"Nomada sp. a",0,0,"N133",2014-06-18,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,3,169
"Nomada sp. a",0,0,"N133",2014-07-07,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,9,188
"Nomada sp. a",0,0,"N133",2014-07-10,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,19,191
"Nomada sp. a",0,0,"N133",2014-07-18,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,12,199
"Nomada sp. a",0,0,"N134",2014-06-17,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,168
"Nomada sp. a",0,0,"N134",2014-07-06,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,9,187
"Nomada sp. a",0,0,"N134",2014-07-09,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,17,190
"Nomada sp. a",0,0,"N134",2014-07-17,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,69,198
"Nomada sp. a",0,0,"N135",2014-06-18,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,10,169
"Nomada sp. a",0,0,"N135",2014-07-06,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,14,187
"Nomada sp. a",0,0,"N135",2014-07-09,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,13,190
"Nomada sp. a",0,0,"N135",2014-07-19,"Nomada","2014","MOD","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,12,200
"Nomada sp. a",0,0,"N136",2014-06-17,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,168
"Nomada sp. a",0,0,"N136",2014-07-07,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,9,188
"Nomada sp. a",0,0,"N136",2014-07-10,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,9,191
"Nomada sp. a",0,0,"N136",2014-07-17,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,198
"Nomada sp. a",0,0,"N137",2014-06-19,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,1,170
"Nomada sp. a",0,0,"N137",2014-07-07,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,11,188
"Nomada sp. a",0,0,"N137",2014-07-10,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,13,191
"Nomada sp. a",0,0,"N137",2014-07-19,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,33,200
"Nomada sp. a",0,0,"N139",2014-06-18,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,169
"Nomada sp. a",0,0,"N139",2014-07-06,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,11,187
"Nomada sp. a",0,0,"N139",2014-07-09,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,11,190
"Nomada sp. a",0,0,"N139",2014-07-18,"Nomada","2014","LOW","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,34,199
"Nomada sp. a",0,0,"P24",2014-06-12,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,163
"Nomada sp. a",0,0,"P24",2014-06-23,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,174
"Nomada sp. a",0,0,"P24",2014-07-02,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,183
"Nomada sp. a",0,0,"P24",2014-07-13,"Nomada","2014","LOW","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P310",2014-06-12,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,163
"Nomada sp. a",0,0,"P310",2014-06-24,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,175
"Nomada sp. a",0,0,"P310",2014-07-01,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,182
"Nomada sp. a",0,0,"P310",2014-07-13,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P33",2014-06-12,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,163
"Nomada sp. a",0,0,"P33",2014-06-22,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,173
"Nomada sp. a",0,0,"P33",2014-07-02,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,183
"Nomada sp. a",0,0,"P33",2014-07-13,"Nomada","2014","HIGH","Hoover","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"P37",2014-06-13,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,164
"Nomada sp. a",0,0,"P37",2014-06-24,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,11,175
"Nomada sp. a",0,0,"P37",2014-07-01,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,20,182
"Nomada sp. a",0,0,"P43",2014-06-13,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,164
"Nomada sp. a",0,0,"P43",2014-06-24,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,175
"Nomada sp. a",0,0,"P43",2014-07-03,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,184
"Nomada sp. a",0,0,"P43",2014-07-13,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Nomada sp. a",0,0,"W04",2014-06-14,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,165
"Nomada sp. a",0,0,"W04",2014-06-25,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,176
"Nomada sp. a",0,0,"W04",2014-07-04,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,185
"Nomada sp. a",0,0,"W04",2014-07-14,"Nomada","2014","HIGH","Meadow","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,2,195
"Nomada sp. a",0,0,"P37",2014-07-13,"Nomada","2014","LOW","Horizon","solitary","below","rent",NA,"no","no",0.251029305264056,0.262875398985021,0,194
"Andrena w-scripta",1,1,"L21",2013-06-26,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,6,177
"Andrena w-scripta",0,0,"L21",2013-07-13,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,194
"Andrena w-scripta",0,0,"L21",2013-07-17,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,9,198
"Andrena w-scripta",0,0,"L21",2013-07-30,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,10,211
"Andrena w-scripta",0,0,"L24",2013-06-27,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,178
"Andrena w-scripta",1,1,"L24",2013-07-13,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,5,194
"Andrena w-scripta",0,0,"L24",2013-07-18,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,19,199
"Andrena w-scripta",0,0,"L24",2013-07-31,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,21,212
"Andrena w-scripta",0,0,"L33",2013-06-29,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,180
"Andrena w-scripta",0,0,"L33",2013-07-13,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,13,194
"Andrena w-scripta",0,0,"L33",2013-07-19,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,26,200
"Andrena w-scripta",0,0,"L33",2013-07-31,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,212
"Andrena w-scripta",0,0,"L35",2013-06-27,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,178
"Andrena w-scripta",0,0,"L35",2013-07-13,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,194
"Andrena w-scripta",0,0,"L35",2013-07-18,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,2,199
"Andrena w-scripta",0,0,"L35",2013-07-29,"Andrena","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,21,210
"Andrena w-scripta",0,0,"N131",2013-06-30,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,181
"Andrena w-scripta",0,0,"N131",2013-07-14,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,195
"Andrena w-scripta",0,0,"N131",2013-07-20,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,201
"Andrena w-scripta",0,0,"N131",2013-08-01,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,213
"Andrena w-scripta",0,0,"N132",2013-06-30,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,1,181
"Andrena w-scripta",0,0,"N132",2013-07-14,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,5,195
"Andrena w-scripta",0,0,"N132",2013-07-20,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,201
"Andrena w-scripta",0,0,"N132",2013-08-01,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,213
"Andrena w-scripta",0,0,"N133",2013-07-08,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,21,189
"Andrena w-scripta",0,0,"N133",2013-07-11,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,8,192
"Andrena w-scripta",0,0,"N133",2013-07-23,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,17,204
"Andrena w-scripta",0,0,"N133",2013-07-25,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,13,206
"Andrena w-scripta",0,0,"N134",2013-07-08,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,8,189
"Andrena w-scripta",0,0,"N134",2013-07-11,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,9,192
"Andrena w-scripta",0,0,"N134",2013-07-22,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,31,203
"Andrena w-scripta",0,0,"N134",2013-07-25,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,30,206
"Andrena w-scripta",0,0,"N135",2013-07-08,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,2,189
"Andrena w-scripta",0,0,"N135",2013-07-11,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,192
"Andrena w-scripta",0,0,"N135",2013-07-22,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,5,203
"Andrena w-scripta",0,0,"N135",2013-07-25,"Andrena","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,206
"Andrena w-scripta",0,0,"N136",2013-07-09,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,190
"Andrena w-scripta",0,0,"N136",2013-07-12,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,4,193
"Andrena w-scripta",0,0,"N136",2013-07-24,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,1,205
"Andrena w-scripta",0,0,"N136",2013-07-26,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,1,207
"Andrena w-scripta",0,0,"N137",2013-07-09,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,2,190
"Andrena w-scripta",0,0,"N137",2013-07-12,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,12,193
"Andrena w-scripta",0,0,"N137",2013-07-24,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,11,205
"Andrena w-scripta",0,0,"N137",2013-07-26,"Andrena","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,19,207
"Andrena w-scripta",0,0,"N139",2013-07-09,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,190
"Andrena w-scripta",0,0,"N139",2013-07-12,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,193
"Andrena w-scripta",0,0,"N139",2013-07-24,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,1,205
"Andrena w-scripta",0,0,"N139",2013-07-26,"Andrena","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,4,207
"Andrena w-scripta",0,0,"P24",2013-06-27,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,178
"Andrena w-scripta",0,0,"P24",2013-07-13,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,194
"Andrena w-scripta",0,0,"P24",2013-07-19,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,200
"Andrena w-scripta",0,0,"P24",2013-07-29,"Andrena","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,210
"Andrena w-scripta",0,0,"P310",2013-06-29,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,180
"Andrena w-scripta",0,0,"P310",2013-07-13,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,194
"Andrena w-scripta",0,0,"P310",2013-07-17,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,2,198
"Andrena w-scripta",0,0,"P310",2013-07-31,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,1,212
"Andrena w-scripta",0,0,"P33",2013-06-27,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,3,178
"Andrena w-scripta",0,0,"P33",2013-07-13,"Andrena","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.0230760564073612,0.449179638546406,0,194
