"EMEC","UniqueID","TempID","Collector","InsectFK","PlantFK","PanFK","ConditionsFK","GeographyFK"
NA,"YOSE-7420_EMEC_6567",6567,"CRP",8,1,16,200,47
NA,"YOSE-7420_EMEC_6568",6568,"CRP",8,1,4,120,27
NA,"YOSE-7420_EMEC_6569",6569,"GH",8,1,5,88,21
NA,"YOSE-7420_EMEC_6570",6570,"GH",343,1,9,40,7
NA,"YOSE-7420_EMEC_6571",6571,"GH",20,1,9,40,7
NA,"YOSE-7420_EMEC_6572",6572,"GH",343,1,9,40,7
NA,"YOSE-7420_EMEC_6573",6573,"GH",343,1,9,40,7
NA,"YOSE-7420_EMEC_6574",6574,"GH",8,1,9,40,7
NA,"YOSE-7420_EMEC_6575",6575,"GH",8,1,9,40,7
NA,"YOSE-7420_EMEC_6578",6578,"GH",8,1,7,104,26
NA,"YOSE-7420_EMEC_6579",6579,"GH",62,1,7,104,26
NA,"YOSE-7420_EMEC_6580",6580,"GH",8,1,7,88,21
NA,"YOSE-7420_EMEC_6581",6581,"GH",185,1,7,88,21
NA,"YOSE-7420_EMEC_6585",6585,"GH",71,1,14,104,26
NA,"YOSE-7420_EMEC_6587",6587,"CRP",39,1,3,120,27
NA,"YOSE-7420_EMEC_6588",6588,"GH",20,1,11,40,7
NA,"YOSE-7420_EMEC_6589",6589,"GH",20,1,11,40,7
NA,"YOSE-7420_EMEC_6590",6590,"GH",343,1,2,40,7
NA,"YOSE-7420_EMEC_6591",6591,"GH",343,1,2,40,7
NA,"YOSE-7420_EMEC_6592",6592,"GH",70,1,2,40,7
NA,"YOSE-7420_EMEC_6593",6593,"GH",343,1,2,40,7
NA,"YOSE-7420_EMEC_6594",6594,"GH",343,1,2,40,7
NA,"YOSE-7420_EMEC_6595",6595,"LCP",61,1,12,56,8
NA,"YOSE-7420_EMEC_6596",6596,"LCP",343,1,12,56,8
NA,"YOSE-7420_EMEC_6597",6597,"LCP",343,1,12,56,8
NA,"YOSE-7420_EMEC_6598",6598,"LCP",343,1,12,56,8
NA,"YOSE-7420_EMEC_6599",6599,"LCP",39,1,12,56,8
NA,"YOSE-7420_EMEC_6600",6600,"CRP",8,1,2,200,47
NA,"YOSE-7420_EMEC_6601",6601,"CRP",70,1,2,200,47
NA,"YOSE-7420_EMEC_6602",6602,"CRP",62,1,2,200,47
NA,"YOSE-7420_EMEC_6603",6603,"LCP",8,1,4,248,59
NA,"YOSE-7420_EMEC_6604",6604,"CRP",40,1,5,72,10
NA,"YOSE-7420_EMEC_6605",6605,"CRP",31,1,5,72,10
NA,"YOSE-7420_EMEC_6606",6606,"CRP",62,1,5,72,10
NA,"YOSE-7420_EMEC_6607",6607,"CRP",8,1,5,72,10
NA,"YOSE-7420_EMEC_6608",6608,"CRP",62,1,5,72,10
NA,"YOSE-7420_EMEC_6609",6609,"LCP",8,1,10,24,3
NA,"YOSE-7420_EMEC_6610",6610,"LCP",7,1,10,24,3
NA,"YOSE-7420_EMEC_6611",6611,"LCP",7,1,10,24,3
NA,"YOSE-7420_EMEC_6612",6612,"LCP",20,1,10,24,3
NA,"YOSE-7420_EMEC_6613",6613,"LCP",32,1,10,24,3
NA,"YOSE-7420_EMEC_6614",6614,"LCP",8,1,14,24,3
NA,"YOSE-7420_EMEC_6615",6615,"LCP",7,1,14,24,3
NA,"YOSE-7420_EMEC_6616",6616,"LCP",7,1,14,24,3
NA,"YOSE-7420_EMEC_6617",6617,"LCP",7,1,14,24,3
NA,"YOSE-7420_EMEC_6618",6618,"LCP",39,1,14,24,3
NA,"YOSE-7420_EMEC_6619",6619,"LCP",8,1,14,24,3
NA,"YOSE-7420_EMEC_6620",6620,"LCP",8,1,14,24,3
NA,"YOSE-7420_EMEC_6627",6627,"LCP",343,1,8,56,8
NA,"YOSE-7420_EMEC_6628",6628,"LCP",343,1,8,56,8
NA,"YOSE-7420_EMEC_6629",6629,"LCP",343,1,8,56,8
NA,"YOSE-7420_EMEC_6630",6630,"LCP",4,1,5,264,63
NA,"YOSE-7420_EMEC_6631",6631,"LCP",7,1,8,136,28
NA,"YOSE-7420_EMEC_6632",6632,"LCP",343,1,8,136,28
NA,"YOSE-7420_EMEC_6633",6633,"LCP",20,1,8,136,28
NA,"YOSE-7420_EMEC_6634",6634,"CRP",8,1,8,120,27
NA,"YOSE-7420_EMEC_6641",6641,"LCP",8,1,16,280,73
NA,"YOSE-7420_EMEC_6644",6644,"GH",17,1,11,168,30
NA,"YOSE-7420_EMEC_6645",6645,"GH",7,1,11,168,30
NA,"YOSE-7420_EMEC_6646",6646,"GH",204,1,11,168,30
NA,"YOSE-7420_EMEC_6647",6647,"GH",8,1,11,168,30
NA,"YOSE-7420_EMEC_6648",6648,"LCP",20,1,5,152,29
NA,"YOSE-7420_EMEC_6649",6649,"LCP",20,1,5,152,29
NA,"YOSE-7420_EMEC_6650",6650,"LCP",8,1,5,152,29
NA,"YOSE-7420_EMEC_6651",6651,"LCP",71,1,5,152,29
NA,"YOSE-7420_EMEC_6652",6652,"CRP",8,1,6,120,27
NA,"YOSE-7420_EMEC_6657",6657,"LCP",7,1,16,216,53
NA,"YOSE-7420_EMEC_6658",6658,"LCP",7,1,16,216,53
NA,"YOSE-7420_EMEC_6659",6659,"LCP",8,1,16,216,53
NA,"YOSE-7420_EMEC_6670",6670,"LCP",143,1,11,24,3
NA,"YOSE-7420_EMEC_6671",6671,"LCP",7,1,11,24,3
NA,"YOSE-7420_EMEC_6672",6672,"LCP",7,1,11,24,3
NA,"YOSE-7420_EMEC_6673",6673,"LCP",8,1,11,24,3
NA,"YOSE-7420_EMEC_6674",6674,"CRP",8,1,2,184,32
NA,"YOSE-7420_EMEC_6675",6675,"CRP",8,1,2,184,32
NA,"YOSE-7420_EMEC_6676",6676,"CRP",8,1,2,184,32
NA,"YOSE-7420_EMEC_6677",6677,"CRP",8,1,2,184,32
NA,"YOSE-7420_EMEC_6679",6679,"GH",47,1,2,168,30
NA,"YOSE-7420_EMEC_6680",6680,"GH",8,1,2,168,30
NA,"YOSE-7420_EMEC_6686",6686,"GH",7,1,16,168,30
NA,"YOSE-7420_EMEC_6687",6687,"GH",8,1,16,168,30
NA,"YOSE-7420_EMEC_6688",6688,"GH",8,1,16,168,30
NA,"YOSE-7420_EMEC_6689",6689,"GH",8,1,16,168,30
NA,"YOSE-7420_EMEC_6690",6690,"CRP",76,1,14,72,10
NA,"YOSE-7420_EMEC_6691",6691,"CRP",31,1,14,72,10
NA,"YOSE-7420_EMEC_6692",6692,"CRP",20,1,14,72,10
NA,"YOSE-7420_EMEC_6693",6693,"CRP",62,1,14,72,10
NA,"YOSE-7420_EMEC_6694",6694,"GH",7,1,9,168,30
NA,"YOSE-7420_EMEC_6695",6695,"GH",7,1,9,168,30
NA,"YOSE-7420_EMEC_6696",6696,"LCP",8,1,10,248,59
NA,"YOSE-7420_EMEC_6697",6697,"LCP",7,1,10,248,59
NA,"YOSE-7420_EMEC_6698",6698,"LCP",36,1,10,248,59
NA,"YOSE-7420_EMEC_6699",6699,"CRP",66,1,6,184,32
NA,"YOSE-7420_EMEC_6700",6700,"CRP",8,1,6,184,32
NA,"YOSE-7420_EMEC_6703",6703,"CRP",8,1,12,184,32
NA,"YOSE-7420_EMEC_6704",6704,"CRP",20,1,12,184,32
NA,"YOSE-7420_EMEC_6705",6705,"GH",20,1,3,104,26
NA,"YOSE-7420_EMEC_6795",6795,"LCP",119,1,5,136,28
NA,"YOSE-7420_EMEC_6796",6796,"LCP",120,1,3,136,28
NA,"YOSE-7420_EMEC_6888",6888,"CRP",20,1,9,120,27
NA,"YOSE-7420_EMEC_6933",6933,"CRP",50,1,9,120,27
NA,"YOSE-7420_EMEC_6952",6952,"RW",143,1,12,232,55
NA,"YOSE-7420_EMEC_6953",6953,"RW",20,1,12,232,55
NA,"YOSE-7420_EMEC_6954",6954,"RW",8,1,5,232,55
NA,"YOSE-7420_EMEC_6955",6955,"RW",70,1,5,232,55
NA,"YOSE-7420_EMEC_6956",6956,"RW",70,1,5,232,55
NA,"YOSE-7420_EMEC_6957",6957,"LKM",7,1,5,8,1
NA,"YOSE-7420_EMEC_6958",6958,"LKM",7,1,5,8,1
NA,"YOSE-7420_EMEC_6959",6959,"LKM",39,1,5,8,1
NA,"YOSE-7420_EMEC_6960",6960,"LKM",70,1,5,8,1
NA,"YOSE-7420_EMEC_6961",6961,"BES",66,1,2,216,53
NA,"YOSE-7420_EMEC_6962",6962,"BES",62,1,2,216,53
NA,"YOSE-7420_EMEC_6963",6963,"SH",343,1,2,56,8
NA,"YOSE-7420_EMEC_6964",6964,"SH",7,1,2,56,8
NA,"YOSE-7420_EMEC_6965",6965,"SH",7,1,2,56,8
NA,"YOSE-7420_EMEC_6966",6966,"SH",62,1,2,56,8
NA,"YOSE-7420_EMEC_6967",6967,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6968",6968,"LCP",31,1,2,152,29
NA,"YOSE-7420_EMEC_6969",6969,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6970",6970,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6971",6971,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6972",6972,"LCP",166,1,2,152,29
NA,"YOSE-7420_EMEC_6973",6973,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6974",6974,"LCP",8,1,2,152,29
NA,"YOSE-7420_EMEC_6975",6975,"LCP",217,1,2,152,29
NA,"YOSE-7420_EMEC_6976",6976,"RW",50,1,5,232,55
NA,"YOSE-7420_EMEC_6977",6977,"LKM",52,1,5,8,1
NA,"YOSE-7420_EMEC_6978",6978,"LCP",50,1,2,152,29
NA,"YOSE-7420_EMEC_6979",6979,"RW",50,1,12,232,55
NA,"YOSE-7420_EMEC_6980",6980,"BES",119,1,2,216,53
NA,"YOSE-7420_EMEC_6981",6981,"SH",162,1,2,56,8
NA,"YOSE-7420_EMEC_6982",6982,"SH",197,1,2,56,8
NA,"YOSE-7420_EMEC_6983",6983,"CRP",119,1,12,120,27
1041282,"YOSE-7420_EMEC_8666",8666,"LCP",54,1,9,293,1
1041283,"YOSE-7420_EMEC_8667",8667,"LCP",50,1,2,293,1
1041284,"YOSE-7420_EMEC_8668",8668,"LCP",50,1,4,313,3
1041285,"YOSE-7420_EMEC_8669",8669,"LCP",50,1,12,313,3
1041290,"YOSE-7420_EMEC_8674",8674,"LCP",119,1,5,293,1
1041301,"YOSE-7420_EMEC_8685",8685,"LTC",116,1,7,377,21
1042666,"YOSE-7420_EMEC_10050",10050,"LTC",7,1,16,521,55
1042667,"YOSE-7420_EMEC_10051",10051,"LTC",7,1,16,521,55
1042668,"YOSE-7420_EMEC_10052",10052,"LTC",7,1,16,521,55
1042669,"YOSE-7420_EMEC_10053",10053,"LTC",8,1,16,521,55
1042670,"YOSE-7420_EMEC_10054",10054,"LTC",70,1,16,521,55
1042671,"YOSE-7420_EMEC_10055",10055,"LTC",39,1,16,521,55
1042672,"YOSE-7420_EMEC_10056",10056,"LTC",70,1,7,521,55
1042673,"YOSE-7420_EMEC_10057",10057,"LTC",8,1,7,521,55
1042674,"YOSE-7420_EMEC_10058",10058,"LTC",8,1,7,521,55
1042675,"YOSE-7420_EMEC_10059",10059,"LTC",8,1,7,521,55
1042676,"YOSE-7420_EMEC_10060",10060,"LTC",8,1,9,521,55
1042677,"YOSE-7420_EMEC_10061",10061,"LTC",8,1,9,521,55
1042678,"YOSE-7420_EMEC_10062",10062,"LTC",8,1,9,521,55
1042679,"YOSE-7420_EMEC_10063",10063,"LTC",8,1,9,521,55
1042680,"YOSE-7420_EMEC_10064",10064,"LTC",70,1,10,521,55
1042681,"YOSE-7420_EMEC_10065",10065,"LTC",70,1,10,521,55
1042682,"YOSE-7420_EMEC_10066",10066,"LTC",8,1,10,521,55
1042683,"YOSE-7420_EMEC_10067",10067,"LTC",39,1,10,521,55
1042684,"YOSE-7420_EMEC_10068",10068,"LTC",70,1,10,521,55
1042685,"YOSE-7420_EMEC_10069",10069,"LTC",7,1,5,521,55
1042686,"YOSE-7420_EMEC_10070",10070,"LTC",28,1,5,521,55
1042687,"YOSE-7420_EMEC_10071",10071,"LTC",8,1,5,521,55
1042688,"YOSE-7420_EMEC_10072",10072,"LTC",8,1,5,521,55
1042689,"YOSE-7420_EMEC_10073",10073,"LTC",20,1,5,521,55
1042690,"YOSE-7420_EMEC_10074",10074,"LTC",8,1,5,521,55
1042691,"YOSE-7420_EMEC_10075",10075,"LTC",8,1,5,521,55
1042692,"YOSE-7420_EMEC_10076",10076,"LTC",70,1,5,521,55
1042693,"YOSE-7420_EMEC_10077",10077,"LTC",70,1,5,521,55
1042694,"YOSE-7420_EMEC_10078",10078,"LTC",8,1,5,521,55
1042695,"YOSE-7420_EMEC_10079",10079,"LTC",8,1,3,521,55
1042696,"YOSE-7420_EMEC_10080",10080,"LTC",7,1,3,521,55
1042697,"YOSE-7420_EMEC_10081",10081,"LTC",7,1,3,521,55
1042698,"YOSE-7420_EMEC_10082",10082,"LTC",7,1,3,521,55
1042699,"YOSE-7420_EMEC_10083",10083,"LTC",7,1,3,521,55
1042700,"YOSE-7420_EMEC_10084",10084,"LTC",8,1,3,521,55
1042701,"YOSE-7420_EMEC_10085",10085,"LTC",70,1,3,521,55
1042714,"YOSE-7420_EMEC_10098",10098,"LCP",8,1,12,409,27
1042715,"YOSE-7420_EMEC_10099",10099,"LCP",40,1,13,409,27
1042716,"YOSE-7420_EMEC_10100",10100,"LCP",8,1,3,409,27
1042717,"YOSE-7420_EMEC_10101",10101,"LCP",8,1,3,409,27
1042718,"YOSE-7420_EMEC_10102",10102,"LCP",8,1,11,409,27
1042719,"YOSE-7420_EMEC_10103",10103,"LCP",8,1,11,409,27
1042720,"YOSE-7420_EMEC_10104",10104,"LCP",8,1,11,409,27
1042721,"YOSE-7420_EMEC_10105",10105,"LCP",8,1,11,409,27
1042722,"YOSE-7420_EMEC_10106",10106,"LCP",8,1,11,409,27
1042723,"YOSE-7420_EMEC_10107",10107,"LCP",8,1,4,409,27
1042724,"YOSE-7420_EMEC_10108",10108,"LCP",8,1,4,409,27
1042725,"YOSE-7420_EMEC_10109",10109,"LCP",8,1,4,409,27
1042726,"YOSE-7420_EMEC_10110",10110,"LCP",8,1,4,409,27
1042727,"YOSE-7420_EMEC_10111",10111,"LCP",5,1,4,409,27
1042728,"YOSE-7420_EMEC_10112",10112,"LCP",20,1,4,409,27
1042729,"YOSE-7420_EMEC_10113",10113,"LCP",40,1,16,409,27
1042730,"YOSE-7420_EMEC_10114",10114,"LCP",80,1,14,409,27
1042731,"YOSE-7420_EMEC_10115",10115,"LCP",8,1,14,409,27
1042732,"YOSE-7420_EMEC_10116",10116,"LCP",8,1,15,409,27
1042733,"YOSE-7420_EMEC_10117",10117,"LCP",8,1,15,409,27
1042754,"YOSE-7420_EMEC_10138",10138,"KK",204,1,8,393,26
1042755,"YOSE-7420_EMEC_10139",10139,"KK",20,1,8,393,26
1042756,"YOSE-7420_EMEC_10140",10140,"KK",8,1,12,393,26
1042757,"YOSE-7420_EMEC_10141",10141,"KK",8,1,10,393,26
1042758,"YOSE-7420_EMEC_10142",10142,"KK",8,1,5,393,26
1042759,"YOSE-7420_EMEC_10143",10143,"KK",8,1,5,393,26
1042760,"YOSE-7420_EMEC_10144",10144,"KK",8,1,5,393,26
1042761,"YOSE-7420_EMEC_10145",10145,"KK",8,1,6,393,26
1042762,"YOSE-7420_EMEC_10146",10146,"KK",8,1,6,393,26
1042763,"YOSE-7420_EMEC_10147",10147,"KK",8,1,7,393,26
1042764,"YOSE-7420_EMEC_10148",10148,"KK",8,1,7,393,26
1042765,"YOSE-7420_EMEC_10149",10149,"KK",8,1,7,393,26
1042766,"YOSE-7420_EMEC_10150",10150,"KK",8,1,2,393,26
1042767,"YOSE-7420_EMEC_10151",10151,"KK",8,1,2,393,26
1042768,"YOSE-7420_EMEC_10152",10152,"KK",20,1,2,393,26
1042769,"YOSE-7420_EMEC_10153",10153,"KK",62,1,2,393,26
1042770,"YOSE-7420_EMEC_10154",10154,"KK",62,1,15,393,26
1042824,"YOSE-7420_EMEC_10208",10208,"LTC",7,1,8,457,30
1042825,"YOSE-7420_EMEC_10209",10209,"LTC",8,1,10,457,30
1042826,"YOSE-7420_EMEC_10210",10210,"LTC",8,1,11,457,30
1042827,"YOSE-7420_EMEC_10211",10211,"LTC",8,1,2,457,30
1042828,"YOSE-7420_EMEC_10212",10212,"LTC",8,1,2,457,30
1042829,"YOSE-7420_EMEC_10213",10213,"LTC",62,1,9,457,30
1042830,"YOSE-7420_EMEC_10214",10214,"LTC",62,1,7,457,30
1042831,"YOSE-7420_EMEC_10215",10215,"LTC",8,1,6,457,30
1042832,"YOSE-7420_EMEC_10216",10216,"LTC",8,1,14,457,30
1042833,"YOSE-7420_EMEC_10217",10217,"LTC",8,1,5,457,30
1042854,"YOSE-7420_EMEC_10238",10238,"LTC",39,1,4,473,32
1042857,"YOSE-7420_EMEC_10241",10241,"LTC",8,1,13,473,32
1042858,"YOSE-7420_EMEC_10242",10242,"LTC",8,1,15,473,32
1042859,"YOSE-7420_EMEC_10243",10243,"LTC",8,1,7,473,32
1042860,"YOSE-7420_EMEC_10244",10244,"LTC",8,1,3,473,32
1042861,"YOSE-7420_EMEC_10245",10245,"LTC",70,1,3,473,32
1042872,"YOSE-7420_EMEC_10256",10256,"LCP",8,1,8,505,53
1042873,"YOSE-7420_EMEC_10257",10257,"LCP",7,1,15,505,53
1042874,"YOSE-7420_EMEC_10258",10258,"LCP",36,1,13,505,53
1042875,"YOSE-7420_EMEC_10259",10259,"LCP",70,1,2,505,53
1042876,"YOSE-7420_EMEC_10260",10260,"LCP",37,1,5,505,53
1042877,"YOSE-7420_EMEC_10261",10261,"LCP",8,1,5,505,53
1042878,"YOSE-7420_EMEC_10262",10262,"LCP",36,1,5,505,53
1042879,"YOSE-7420_EMEC_10263",10263,"LCP",8,1,5,505,53
1042880,"YOSE-7420_EMEC_10264",10264,"LCP",36,1,5,505,53
1042881,"YOSE-7420_EMEC_10265",10265,"LCP",70,1,5,505,53
1042882,"YOSE-7420_EMEC_10266",10266,"LCP",8,1,12,505,53
1042883,"YOSE-7420_EMEC_10267",10267,"LCP",8,1,6,505,53
1042884,"YOSE-7420_EMEC_10268",10268,"LCP",7,1,10,505,53
1042885,"YOSE-7420_EMEC_10269",10269,"LCP",70,1,10,505,53
1042886,"YOSE-7420_EMEC_10270",10270,"LCP",83,1,7,505,53
1042887,"YOSE-7420_EMEC_10271",10271,"LCP",36,1,7,505,53
1042888,"YOSE-7420_EMEC_10272",10272,"LCP",8,1,11,505,53
1042889,"YOSE-7420_EMEC_10273",10273,"LCP",8,1,11,505,53
1042890,"YOSE-7420_EMEC_10274",10274,"LCP",8,1,6,565,73
1042891,"YOSE-7420_EMEC_10275",10275,"LCP",8,1,6,565,73
1042892,"YOSE-7420_EMEC_10276",10276,"LCP",20,1,10,565,73
1042893,"YOSE-7420_EMEC_10277",10277,"LCP",62,1,10,565,73
1042894,"YOSE-7420_EMEC_10278",10278,"LCP",40,1,9,565,73
1042895,"YOSE-7420_EMEC_10279",10279,"LCP",8,1,9,565,73
1042896,"YOSE-7420_EMEC_10280",10280,"LCP",8,1,4,565,73
1042897,"YOSE-7420_EMEC_10281",10281,"LCP",8,1,15,565,73
1042898,"YOSE-7420_EMEC_10282",10282,"LCP",369,1,12,565,73
1042899,"YOSE-7420_EMEC_10283",10283,"LCP",20,1,12,565,73
1042900,"YOSE-7420_EMEC_10284",10284,"LCP",20,1,5,565,73
1042901,"YOSE-7420_EMEC_10285",10285,"LCP",13,1,5,565,73
1042902,"YOSE-7420_EMEC_10286",10286,"LCP",62,1,5,565,73
1042903,"YOSE-7420_EMEC_10287",10287,"LCP",8,1,3,565,73
1042904,"YOSE-7420_EMEC_10288",10288,"KK",371,1,10,537,59
1042905,"YOSE-7420_EMEC_10289",10289,"KK",36,1,16,537,59
1042906,"YOSE-7420_EMEC_10290",10290,"KK",8,1,15,537,59
1042907,"YOSE-7420_EMEC_10291",10291,"KK",8,1,15,537,59
1042908,"YOSE-7420_EMEC_10292",10292,"KK",7,1,5,537,59
1042909,"YOSE-7420_EMEC_10293",10293,"KK",62,1,5,537,59
1042910,"YOSE-7420_EMEC_10294",10294,"KK",8,1,4,537,59
1042911,"YOSE-7420_EMEC_10295",10295,"KK",36,1,7,537,59
1042912,"YOSE-7420_EMEC_10296",10296,"KK",31,1,7,537,59
1042913,"YOSE-7420_EMEC_10297",10297,"KK",8,1,7,537,59
1042914,"YOSE-7420_EMEC_10298",10298,"KK",8,1,11,537,59
1042915,"YOSE-7420_EMEC_10299",10299,"LTC",36,1,4,377,21
1042916,"YOSE-7420_EMEC_10300",10300,"LTC",31,1,4,377,21
1042917,"YOSE-7420_EMEC_10301",10301,"LTC",31,1,4,377,21
1042918,"YOSE-7420_EMEC_10302",10302,"LTC",31,1,4,377,21
1042919,"YOSE-7420_EMEC_10303",10303,"LTC",8,1,4,377,21
1042920,"YOSE-7420_EMEC_10304",10304,"LTC",7,1,12,377,21
1042921,"YOSE-7420_EMEC_10305",10305,"LTC",7,1,12,377,21
1042922,"YOSE-7420_EMEC_10306",10306,"LTC",8,1,12,377,21
1042923,"YOSE-7420_EMEC_10307",10307,"LTC",8,1,12,377,21
1042924,"YOSE-7420_EMEC_10308",10308,"LTC",70,1,12,377,21
1042925,"YOSE-7420_EMEC_10309",10309,"LTC",27,1,3,377,21
1042926,"YOSE-7420_EMEC_10310",10310,"LTC",31,1,3,377,21
1042927,"YOSE-7420_EMEC_10311",10311,"LTC",8,1,3,377,21
1042928,"YOSE-7420_EMEC_10312",10312,"LTC",70,1,10,377,21
1042929,"YOSE-7420_EMEC_10313",10313,"LTC",70,1,2,377,21
1042930,"YOSE-7420_EMEC_10314",10314,"LTC",8,1,11,377,21
1042931,"YOSE-7420_EMEC_10315",10315,"LTC",185,1,9,377,21
1042932,"YOSE-7420_EMEC_10316",10316,"LTC",70,1,14,377,21
1042933,"YOSE-7420_EMEC_10317",10317,"LTC",70,1,7,377,21
1042934,"YOSE-7420_EMEC_10318",10318,"LTC",93,1,16,549,63
1042935,"YOSE-7420_EMEC_10319",10319,"LTC",4,1,5,549,63
1042936,"YOSE-7420_EMEC_10320",10320,"LTC",7,1,5,549,63
1042937,"YOSE-7420_EMEC_10321",10321,"LTC",8,1,5,549,63
1042938,"YOSE-7420_EMEC_10322",10322,"LTC",71,1,10,549,63
1042939,"YOSE-7420_EMEC_10323",10323,"LTC",217,1,10,549,63
1043067,"YOSE-7420_EMEC_10451",10451,"KK",37,1,11,489,47
1043068,"YOSE-7420_EMEC_10452",10452,"KK",8,1,11,489,47
1043069,"YOSE-7420_EMEC_10453",10453,"KK",13,1,11,489,47
1043070,"YOSE-7420_EMEC_10454",10454,"KK",70,1,11,489,47
1043071,"YOSE-7420_EMEC_10455",10455,"KK",59,1,16,489,47
1043072,"YOSE-7420_EMEC_10456",10456,"KK",343,1,5,489,47
1043073,"YOSE-7420_EMEC_10457",10457,"KK",70,1,5,489,47
1043074,"YOSE-7420_EMEC_10458",10458,"KK",62,1,5,489,47
1043075,"YOSE-7420_EMEC_10459",10459,"KK",8,1,5,489,47
1043076,"YOSE-7420_EMEC_10460",10460,"KK",101,1,8,489,47
1043077,"YOSE-7420_EMEC_10461",10461,"KK",31,1,8,489,47
1043078,"YOSE-7420_EMEC_10462",10462,"KK",70,1,8,489,47
1043079,"YOSE-7420_EMEC_10463",10463,"KK",231,1,14,489,47
1043080,"YOSE-7420_EMEC_10464",10464,"KK",134,1,2,489,47
1043081,"YOSE-7420_EMEC_10465",10465,"KK",7,1,2,489,47
1043082,"YOSE-7420_EMEC_10466",10466,"KK",20,1,2,489,47
1043083,"YOSE-7420_EMEC_10467",10467,"KK",223,1,12,489,47
1043084,"YOSE-7420_EMEC_10468",10468,"KK",70,1,15,489,47
1043085,"YOSE-7420_EMEC_10469",10469,"KK",70,1,9,489,47
1043086,"YOSE-7420_EMEC_10470",10470,"KK",70,1,9,489,47
1043087,"YOSE-7420_EMEC_10471",10471,"KK",70,1,7,489,47
1043088,"YOSE-7420_EMEC_10472",10472,"KK",70,1,7,489,47
1043089,"YOSE-7420_EMEC_10473",10473,"KK",62,1,7,489,47
1043090,"YOSE-7420_EMEC_10474",10474,"KK",62,1,7,489,47
1043091,"YOSE-7420_EMEC_10475",10475,"LCP",8,1,14,313,3
1043092,"YOSE-7420_EMEC_10476",10476,"LCP",7,1,14,313,3
1043093,"YOSE-7420_EMEC_10477",10477,"LCP",59,1,12,313,3
1043094,"YOSE-7420_EMEC_10478",10478,"LCP",59,1,12,313,3
1043095,"YOSE-7420_EMEC_10479",10479,"LCP",7,1,12,313,3
1043096,"YOSE-7420_EMEC_10480",10480,"LCP",7,1,12,313,3
1043097,"YOSE-7420_EMEC_10481",10481,"LCP",7,1,12,313,3
1043098,"YOSE-7420_EMEC_10482",10482,"LCP",7,1,12,313,3
1043099,"YOSE-7420_EMEC_10483",10483,"LCP",38,1,12,313,3
1043100,"YOSE-7420_EMEC_10484",10484,"LCP",38,1,12,313,3
1043101,"YOSE-7420_EMEC_10485",10485,"LCP",38,1,12,313,3
1043102,"YOSE-7420_EMEC_10486",10486,"LCP",39,1,12,313,3
1043103,"YOSE-7420_EMEC_10487",10487,"LCP",8,1,12,313,3
1043104,"YOSE-7420_EMEC_10488",10488,"LCP",8,1,12,313,3
1043105,"YOSE-7420_EMEC_10489",10489,"LCP",39,1,12,313,3
1043106,"YOSE-7420_EMEC_10490",10490,"LCP",8,1,3,313,3
1043107,"YOSE-7420_EMEC_10491",10491,"LCP",7,1,3,313,3
1043108,"YOSE-7420_EMEC_10492",10492,"LCP",7,1,3,313,3
1043109,"YOSE-7420_EMEC_10493",10493,"LCP",70,1,3,313,3
1043110,"YOSE-7420_EMEC_10494",10494,"LCP",59,1,16,313,3
1043111,"YOSE-7420_EMEC_10495",10495,"LCP",7,1,16,313,3
1043112,"YOSE-7420_EMEC_10496",10496,"LCP",7,1,16,313,3
1043113,"YOSE-7420_EMEC_10497",10497,"LCP",38,1,16,313,3
1043114,"YOSE-7420_EMEC_10498",10498,"LCP",38,1,16,313,3
1043115,"YOSE-7420_EMEC_10499",10499,"LCP",32,1,16,313,3
1043116,"YOSE-7420_EMEC_10500",10500,"LCP",32,1,13,313,3
1043117,"YOSE-7420_EMEC_10501",10501,"LCP",80,1,9,313,3
1043118,"YOSE-7420_EMEC_10502",10502,"LCP",32,1,9,313,3
1043119,"YOSE-7420_EMEC_10503",10503,"LCP",62,1,9,313,3
1043120,"YOSE-7420_EMEC_10504",10504,"LCP",8,1,8,313,3
1043121,"YOSE-7420_EMEC_10505",10505,"LCP",7,1,8,313,3
1043122,"YOSE-7420_EMEC_10506",10506,"LCP",38,1,8,313,3
1043123,"YOSE-7420_EMEC_10507",10507,"LCP",8,1,8,313,3
1043124,"YOSE-7420_EMEC_10508",10508,"LCP",62,1,8,313,3
1043125,"YOSE-7420_EMEC_10509",10509,"LCP",38,1,11,313,3
1043126,"YOSE-7420_EMEC_10510",10510,"LCP",39,1,11,313,3
1043127,"YOSE-7420_EMEC_10511",10511,"LCP",8,1,7,313,3
1043128,"YOSE-7420_EMEC_10512",10512,"LCP",83,1,6,313,3
1043129,"YOSE-7420_EMEC_10513",10513,"LCP",7,1,6,313,3
1043130,"YOSE-7420_EMEC_10514",10514,"LCP",7,1,6,313,3
1043131,"YOSE-7420_EMEC_10515",10515,"LCP",39,1,6,313,3
1043132,"YOSE-7420_EMEC_10516",10516,"LCP",39,1,6,313,3
1043133,"YOSE-7420_EMEC_10517",10517,"LCP",39,1,6,313,3
